# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 6 -i /data/shared/emapper_jobs/user_data/MM_4ti6xiyi/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_4ti6xiyi -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_4ti6xiyi
# time: Thu Jun  4 01:45:42 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
lcl|NZ_JABEOV010000007.1_cds_WP_170172141.1_1	1096930.L284_07000	1.3e-66	258.8	Sphingomonadales	virB11			ko:K02283,ko:K03196	ko03070,ko05120,map03070,map05120	M00333,M00564			ko00000,ko00001,ko00002,ko02035,ko02044	3.A.7			Bacteria	1R82Y@1224,2KE2H@204457,2VGAD@28211,COG0630@1,COG0630@2	NA|NA|NA	NU	Type IV secretion protein VirB11
lcl|NZ_JABEOV010000015.1_cds_WP_058752180.1_1338	1219049.SP5_043_00920	1.9e-58	231.5	Sphingomonadales													Bacteria	1NBD7@1224,28YKP@1,2K531@204457,2UHHD@28211,2ZKEE@2	NA|NA|NA	S	Pilus assembly protein PilZ
lcl|NZ_JABEOV010000015.1_cds_WP_061781115.1_1339	1219049.SP5_043_00930	5.5e-92	343.6	Sphingomonadales	crtZ		1.14.15.24	ko:K15746	ko00906,ko01100,ko01110,map00906,map01100,map01110	M00372	R07530,R07558,R07559,R07561,R07562,R07568,R07569,R07570,R07572,R07851,R09747	RC00478,RC00704,RC02629	ko00000,ko00001,ko00002,ko01000				Bacteria	1MYGK@1224,2KCDZ@204457,2UAP4@28211,COG3000@1,COG3000@2	NA|NA|NA	I	Fatty acid hydroxylase superfamily
lcl|NZ_JABEOV010000015.1_cds_WP_058746346.1_1340	1007104.SUS17_2051	1.5e-217	761.9	Sphingomonadales	sucC	GO:0003674,GO:0003824,GO:0004774,GO:0004775,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015980,GO:0016874,GO:0016877,GO:0016878,GO:0016999,GO:0017144,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0045333,GO:0055114,GO:0071704,GO:0072350	6.2.1.5	ko:K01903	ko00020,ko00640,ko00660,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map00660,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R00405,R02404	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000				Bacteria	1MVCE@1224,2K12N@204457,2TRXK@28211,COG0045@1,COG0045@2	NA|NA|NA	C	Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit
lcl|NZ_JABEOV010000015.1_cds_WP_170171253.1_1341	1007104.SUS17_2052	8.8e-128	463.0	Sphingomonadales	etfB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006091,GO:0008150,GO:0008152,GO:0009055,GO:0009987,GO:0016491,GO:0022900,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0055114		ko:K03521					ko00000				Bacteria	1MVH6@1224,2K0GH@204457,2TR4J@28211,COG2086@1,COG2086@2	NA|NA|NA	C	Electron transfer flavoprotein
lcl|NZ_JABEOV010000015.1_cds_WP_170172165.1_1342	1219049.SP5_043_00960	7.2e-136	490.0	Sphingomonadales	etfA			ko:K03522					ko00000,ko04147				Bacteria	1MUFI@1224,2K1AU@204457,2TR10@28211,COG2025@1,COG2025@2	NA|NA|NA	C	Electron transfer flavoprotein
lcl|NZ_JABEOV010000015.1_cds_1343	1219049.SP5_010_00170	1.9e-14	84.0	Sphingomonadales	etfA			ko:K03522					ko00000,ko04147				Bacteria	1MUFI@1224,2K1AU@204457,2TR10@28211,COG2025@1,COG2025@2	NA|NA|NA	C	Electron transfer flavoprotein
lcl|NZ_JABEOV010000015.1_cds_WP_061781471.1_1344	1007104.SUS17_2054	5.2e-33	146.7	Sphingomonadales	acyP	GO:0003674,GO:0003824,GO:0003998,GO:0006950,GO:0008150,GO:0009266,GO:0009408,GO:0009628,GO:0016787,GO:0016817,GO:0016818,GO:0050896	3.6.1.7	ko:K01512	ko00620,ko00627,ko01120,map00620,map00627,map01120		R00317,R01421,R01515	RC00043	ko00000,ko00001,ko01000			iSB619.SA_RS07020,iSBO_1134.SBO_2263,iSF_1195.SF0969,iSFxv_1172.SFxv_1053,iS_1188.S1036	Bacteria	1PU46@1224,2K720@204457,2UF7Z@28211,COG1254@1,COG1254@2	NA|NA|NA	C	Belongs to the acylphosphatase family
lcl|NZ_JABEOV010000015.1_cds_WP_061781470.1_1345	1007104.SUS17_2056	1.8e-202	711.8	Sphingomonadales	Dpep		3.4.13.19	ko:K01273					ko00000,ko00537,ko01000,ko01002,ko04147				Bacteria	1MWEW@1224,2K0GT@204457,2TR5C@28211,COG2355@1,COG2355@2	NA|NA|NA	E	Zn-dependent dipeptidase, microsomal dipeptidase
lcl|NZ_JABEOV010000015.1_cds_WP_156477930.1_1346	1007104.SUS17_2055	1.3e-202	712.2	Sphingomonadales	araJ	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944		ko:K19577					ko00000,ko02000	2.A.1.2.65			Bacteria	1MU9G@1224,2K13Y@204457,2TSPI@28211,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major facilitator Superfamily
lcl|NZ_JABEOV010000015.1_cds_WP_082795176.1_1347	1219049.SP5_043_00670	3.3e-237	827.4	Sphingomonadales			2.4.1.336	ko:K02359,ko:K11740,ko:K19003	ko00561,ko01100,ko04320,map00561,map01100,map04320		R02689	RC00005,RC00059	ko00000,ko00001,ko01000,ko01003		GT2		Bacteria	1P7GR@1224,2K0A7@204457,2TS4P@28211,COG1215@1,COG1215@2	NA|NA|NA	M	COG1215 Glycosyltransferases, probably involved in cell wall biogenesis
lcl|NZ_JABEOV010000015.1_cds_WP_170171265.1_1348	1219049.SP5_043_00660	6.5e-95	353.6	Sphingomonadales													Bacteria	1N2QY@1224,2AKVH@1,2K69U@204457,2UDTI@28211,31BNP@2	NA|NA|NA		
lcl|NZ_JABEOV010000015.1_cds_WP_058734862.1_1349	1219049.SP5_043_00650	9.4e-148	529.6	Sphingomonadales	MA20_19835			ko:K07090					ko00000				Bacteria	1MWX2@1224,2K1QQ@204457,2TRIC@28211,COG0730@1,COG0730@2	NA|NA|NA	S	membrane transporter protein
lcl|NZ_JABEOV010000015.1_cds_WP_170171266.1_1350	1219049.SP5_043_00640	1e-125	456.1	Sphingomonadales	MA20_19830												Bacteria	1NHGB@1224,2AFUA@1,2JZXR@204457,2TQWW@28211,315WQ@2	NA|NA|NA	S	Putative transmembrane protein (Alph_Pro_TM)
lcl|NZ_JABEOV010000015.1_cds_WP_061781469.1_1351	1007104.SUS17_2061	7.3e-252	876.3	Sphingomonadales	MA20_26515			ko:K06915					ko00000				Bacteria	1MUSH@1224,2K091@204457,2TUN9@28211,COG0433@1,COG0433@2	NA|NA|NA	S	Domain of unknown function DUF87
lcl|NZ_JABEOV010000015.1_cds_WP_061781468.1_1352	1219049.SP5_043_00620	2.7e-229	801.2	Sphingomonadales	MA20_20375												Bacteria	1MVTF@1224,2K2A0@204457,2TT3Z@28211,COG0739@1,COG0739@2	NA|NA|NA	M	membrane
lcl|NZ_JABEOV010000015.1_cds_WP_170171254.1_1353	1007104.SUS17_2063	0.0	1535.8	Sphingomonadales	mgpS		3.6.4.13	ko:K17675					ko00000,ko01000,ko03029				Bacteria	1MVD6@1224,2JZXM@204457,2TR7N@28211,COG4581@1,COG4581@2	NA|NA|NA	L	helicase
lcl|NZ_JABEOV010000015.1_cds_WP_170171255.1_1354	1219049.SP5_043_00600	7.2e-47	193.0	Sphingomonadales	hslR			ko:K04762					ko00000,ko03110				Bacteria	1MZR6@1224,2K6XI@204457,2UBS3@28211,COG1188@1,COG1188@2	NA|NA|NA	J	COG1188 Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)
lcl|NZ_JABEOV010000015.1_cds_WP_042486955.1_1355	1219049.SP5_043_00590	1.2e-63	248.8	Sphingomonadales	fdxA			ko:K05524					ko00000				Bacteria	1RH5I@1224,2K4E8@204457,2U98K@28211,COG1146@1,COG1146@2	NA|NA|NA	C	Ferredoxins are iron-sulfur proteins that transfer electrons in a wide variety of metabolic reactions
lcl|NZ_JABEOV010000015.1_cds_WP_042486954.1_1356	1219049.SP5_043_00580	4.4e-89	334.0	Sphingomonadales	carD	GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009405,GO:0009605,GO:0009987,GO:0009991,GO:0015968,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0040007,GO:0042594,GO:0044419,GO:0050896,GO:0051704,GO:0051716,GO:0071496		ko:K07736					ko00000,ko03000				Bacteria	1MWI2@1224,2K0TA@204457,2TTVP@28211,COG1329@1,COG1329@2	NA|NA|NA	K	CarD family transcriptional regulator
lcl|NZ_JABEOV010000015.1_cds_WP_061780240.1_1357	1112212.JH584235_gene2173	1.6e-28	133.3	Sphingomonadales													Bacteria	1N374@1224,2K1A2@204457,2UDAB@28211,COG3595@1,COG3595@2	NA|NA|NA	S	Putative auto-transporter adhesin, head GIN domain
lcl|NZ_JABEOV010000015.1_cds_WP_082795022.1_1358	1007104.SUS17_2068	1.6e-22	113.2	Sphingomonadales													Bacteria	1NQIV@1224,2DR57@1,2K7FF@204457,2UR69@28211,33A7H@2	NA|NA|NA	S	Putative auto-transporter adhesin, head GIN domain
lcl|NZ_JABEOV010000015.1_cds_WP_061780204.1_1359	1219049.SP5_043_00540	1.4e-141	509.2	Sphingomonadales	pldB	GO:0003674,GO:0003824,GO:0004620,GO:0004622,GO:0005575,GO:0005623,GO:0005886,GO:0006629,GO:0008150,GO:0008152,GO:0016020,GO:0016298,GO:0016740,GO:0016746,GO:0016747,GO:0016787,GO:0016788,GO:0044238,GO:0044464,GO:0052689,GO:0071704,GO:0071944	3.1.1.5	ko:K01048	ko00564,map00564				ko00000,ko00001,ko01000			iETEC_1333.ETEC_4102,iEcHS_1320.EcHS_A4049	Bacteria	1MWDA@1224,2K0NG@204457,2TSZ4@28211,COG2267@1,COG2267@2	NA|NA|NA	I	Lysophospholipase
lcl|NZ_JABEOV010000015.1_cds_WP_061780205.1_1360	1007104.SUS17_2070	0.0	1471.1	Sphingomonadales			1.1.5.2	ko:K00117	ko00030,ko01100,ko01110,ko01130,map00030,map01100,map01110,map01130		R06620	RC00066	ko00000,ko00001,ko01000				Bacteria	1MUQX@1224,2K0W1@204457,2TQMV@28211,COG4993@1,COG4993@2	NA|NA|NA	G	Glucose dehydrogenase
lcl|NZ_JABEOV010000015.1_cds_WP_170172166.1_1361	1007104.SUS17_2071	5.8e-233	813.1	Sphingomonadales													Bacteria	1RG8U@1224,2K16J@204457,2VC1H@28211,COG3507@1,COG3507@2	NA|NA|NA	G	F5/8 type C domain
lcl|NZ_JABEOV010000015.1_cds_WP_061780207.1_1362	1007104.SUS17_2072	3.9e-295	1020.0	Sphingomonadales	xsa		3.2.1.55	ko:K01209	ko00520,map00520		R01762		ko00000,ko00001,ko01000		GH51		Bacteria	1PPWJ@1224,2K23Z@204457,2TWSD@28211,COG3534@1,COG3534@2	NA|NA|NA	G	Alpha-L-arabinofuranosidase
lcl|NZ_JABEOV010000015.1_cds_WP_061780208.1_1363	1219049.SP5_043_00510	0.0	2092.4	Sphingomonadales	lacZ	GO:0003674,GO:0003824,GO:0004553,GO:0004565,GO:0005575,GO:0005975,GO:0005984,GO:0005988,GO:0005990,GO:0008150,GO:0008152,GO:0009056,GO:0009311,GO:0009313,GO:0009341,GO:0009987,GO:0015925,GO:0016052,GO:0016787,GO:0016798,GO:0032991,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0046352,GO:0071704,GO:1901575,GO:1902494	3.2.1.23	ko:K01190	ko00052,ko00511,ko00600,ko01100,map00052,map00511,map00600,map01100		R01105,R01678,R03355,R04783,R06114	RC00049,RC00452	ko00000,ko00001,ko01000				Bacteria	1MVBN@1224,2K2X5@204457,2U222@28211,COG3250@1,COG3250@2	NA|NA|NA	G	Beta galactosidase small chain
lcl|NZ_JABEOV010000015.1_cds_WP_061780209.1_1364	1219049.SP5_073_00160	6.2e-208	730.3	Sphingomonadales			1.14.19.9	ko:K14266	ko00404,ko01130,map00404,map01130	M00789,M00790	R09570	RC00949	ko00000,ko00001,ko00002,ko01000				Bacteria	1R41S@1224,2KE9W@204457,2TW03@28211,COG0644@1,COG0644@2	NA|NA|NA	C	Tryptophan halogenase
lcl|NZ_JABEOV010000015.1_cds_WP_082795024.1_1365	1449076.JOOE01000004_gene238	0.0	1442.9	Sphingomonadales													Bacteria	1MV8W@1224,2JZV0@204457,2TSUV@28211,COG1629@1,COG1629@2,COG4771@2	NA|NA|NA	P	receptor
lcl|NZ_JABEOV010000015.1_cds_WP_156477736.1_1366	1219049.SP5_043_00500	5.6e-264	916.4	Sphingomonadales													Bacteria	1NNIB@1224,2K1JJ@204457,2UQRH@28211,COG5520@1,COG5520@2	NA|NA|NA	M	O-Glycosyl hydrolase family 30
lcl|NZ_JABEOV010000015.1_cds_WP_061780211.1_1367	1007104.SUS17_2124	6.4e-87	326.6	Sphingomonadales	MA20_23405												Bacteria	1RDXW@1224,2K5GG@204457,2U73Y@28211,COG5321@1,COG5321@2	NA|NA|NA	S	DNA repair protein MmcB-like
lcl|NZ_JABEOV010000015.1_cds_WP_061780212.1_1368	1219049.SP5_043_00480	5e-95	354.0	Sphingomonadales	cwlJ		3.5.1.28	ko:K01449			R04112	RC00064,RC00141	ko00000,ko01000				Bacteria	1RDSV@1224,2K4PG@204457,2U8XY@28211,COG3773@1,COG3773@2	NA|NA|NA	M	COG3773 Cell wall hydrolyses involved in spore germination
lcl|NZ_JABEOV010000015.1_cds_WP_061780213.1_1369	1007104.SUS17_2126	2.1e-49	201.4	Sphingomonadales	MA20_15690		6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002				Bacteria	1N1KU@1224,2K70S@204457,2UFES@28211,COG5447@1,COG5447@2	NA|NA|NA	S	Protein of unknown function (DUF1491)
lcl|NZ_JABEOV010000015.1_cds_WP_061780214.1_1370	1219049.SP5_043_00460	2.1e-76	291.6	Sphingomonadales													Bacteria	1RFI9@1224,2K4EA@204457,2UF80@28211,COG2050@1,COG2050@2	NA|NA|NA	Q	Thioesterase superfamily
lcl|NZ_JABEOV010000015.1_cds_WP_058717315.1_1371	1219049.SP5_043_00450	3.5e-74	284.3	Sphingomonadales	ptsN	GO:0001932,GO:0001934,GO:0003674,GO:0003824,GO:0004857,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006810,GO:0008047,GO:0008150,GO:0008643,GO:0009401,GO:0009893,GO:0010033,GO:0010243,GO:0010562,GO:0010604,GO:0015144,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0019207,GO:0019209,GO:0019220,GO:0019222,GO:0019887,GO:0022804,GO:0022857,GO:0022898,GO:0030234,GO:0030295,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032147,GO:0032268,GO:0032270,GO:0032409,GO:0032412,GO:0032879,GO:0033674,GO:0034219,GO:0034762,GO:0034765,GO:0042221,GO:0042325,GO:0042327,GO:0043085,GO:0043086,GO:0043269,GO:0043549,GO:0044092,GO:0044093,GO:0044424,GO:0044444,GO:0044464,GO:0045859,GO:0045860,GO:0045937,GO:0048518,GO:0048522,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051049,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0055085,GO:0060255,GO:0065007,GO:0065009,GO:0071702,GO:0071944,GO:0080090,GO:0090563,GO:0098772,GO:1901698	2.7.1.202	ko:K02768,ko:K02769,ko:K02770,ko:K02806	ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060	M00273	R03232	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.2.1			Bacteria	1RD0E@1224,2K6E5@204457,2U7B0@28211,COG1762@1,COG1762@2	NA|NA|NA	G	PTS IIA-like nitrogen-regulatory protein PtsN
lcl|NZ_JABEOV010000015.1_cds_WP_042486939.1_1372	1219049.SP5_043_00440	2e-106	391.7	Sphingomonadales	hpf	GO:0003674,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006417,GO:0006446,GO:0006448,GO:0006950,GO:0008150,GO:0009266,GO:0009409,GO:0009628,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015935,GO:0016020,GO:0017148,GO:0019222,GO:0022626,GO:0022627,GO:0030312,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0043021,GO:0043022,GO:0043024,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044877,GO:0045900,GO:0045947,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065007,GO:0071944,GO:0080090,GO:1990904,GO:2000112,GO:2000113		ko:K05808,ko:K05809					ko00000,ko03009				Bacteria	1MZHW@1224,2K2CA@204457,2TV3J@28211,COG1544@1,COG1544@2	NA|NA|NA	J	Required for dimerization of active 70S ribosomes into 100S ribosomes in stationary phase
lcl|NZ_JABEOV010000015.1_cds_WP_061780215.1_1373	1219049.SP5_043_00430	4.6e-123	447.2	Sphingomonadales	dnaQ	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008408,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0016787,GO:0016788,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0042575,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0044776,GO:0045004,GO:0045005,GO:0046483,GO:0050896,GO:0051716,GO:0061695,GO:0071704,GO:0090304,GO:0090305,GO:1901360,GO:1901576,GO:1902494,GO:1990234	2.7.7.7,3.1.26.4	ko:K02342,ko:K14159	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400				Bacteria	1MV8Z@1224,2K06H@204457,2TTFF@28211,COG0847@1,COG0847@2	NA|NA|NA	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. The epsilon subunit contain the editing function and is a proofreading 3'-5' exonuclease
lcl|NZ_JABEOV010000015.1_cds_WP_061780216.1_1374	1219049.SP5_043_00420	9.2e-96	356.3	Sphingomonadales	coaE	GO:0003674,GO:0003824,GO:0004140,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015936,GO:0015937,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046390,GO:0046483,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.7.1.24,3.2.2.23,4.2.99.18,5.4.99.23	ko:K00859,ko:K06180,ko:K10563	ko00770,ko01100,ko03410,map00770,map01100,map03410	M00120	R00130	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000,ko03009,ko03400				Bacteria	1RCXT@1224,2K3YB@204457,2U765@28211,COG0237@1,COG0237@2	NA|NA|NA	H	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A
lcl|NZ_JABEOV010000015.1_cds_WP_061780217.1_1375	1219049.SP5_043_00410	4.7e-135	487.3	Sphingomonadales	aroE	GO:0000166,GO:0003674,GO:0003824,GO:0004764,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019632,GO:0019752,GO:0032787,GO:0036094,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901576,GO:1901615	1.1.1.25	ko:K00014	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000				Bacteria	1MVH4@1224,2K1U1@204457,2TS99@28211,COG0169@1,COG0169@2	NA|NA|NA	E	Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)
lcl|NZ_JABEOV010000015.1_cds_WP_082795025.1_1376	1219049.SP5_043_00400	8.5e-102	376.3	Sphingomonadales	maf	GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005623,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0030312,GO:0044464,GO:0047429,GO:0071944	1.1.1.25,2.1.1.190	ko:K00014,ko:K03215,ko:K06287	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000,ko03009				Bacteria	1RDA9@1224,2K2S3@204457,2U9H5@28211,COG0424@1,COG0424@2	NA|NA|NA	D	Maf-like protein
lcl|NZ_JABEOV010000015.1_cds_WP_058717320.1_1377	1219049.SP5_043_00390	1e-145	522.7	Sphingomonadales	yqfL		2.7.11.33,2.7.4.28	ko:K09773					ko00000,ko01000				Bacteria	1MUHU@1224,2K0GA@204457,2TT66@28211,COG1806@1,COG1806@2	NA|NA|NA	S	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation dephosphorylation
lcl|NZ_JABEOV010000015.1_cds_WP_061780218.1_1378	1219049.SP5_043_00380	1e-179	636.0	Sphingomonadales	hemE	GO:0003674,GO:0003824,GO:0004853,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042168,GO:0042440,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046148,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.1.1.37	ko:K01599	ko00860,ko01100,ko01110,map00860,map01100,map01110	M00121	R03197,R04972	RC00872	ko00000,ko00001,ko00002,ko01000				Bacteria	1MUG1@1224,2JZZP@204457,2TQQV@28211,COG0407@1,COG0407@2	NA|NA|NA	H	Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III
lcl|NZ_JABEOV010000015.1_cds_WP_061780219.1_1379	1007104.SUS17_2137	4.1e-75	287.3	Sphingomonadales	MA20_24805			ko:K08973					ko00000				Bacteria	1RHGS@1224,2K4J9@204457,2U987@28211,COG1981@1,COG1981@2	NA|NA|NA	S	membrane
lcl|NZ_JABEOV010000015.1_cds_WP_042486922.1_1380	1219049.SP5_043_00360	3.8e-232	810.4	Sphingomonadales	rho	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006353,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576		ko:K02887,ko:K03628	ko03010,ko03018,map03010,map03018	M00178			br01610,ko00000,ko00001,ko00002,ko03011,ko03019,ko03021				Bacteria	1MUCF@1224,2K1UD@204457,2TRB4@28211,COG1158@1,COG1158@2	NA|NA|NA	K	Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template
lcl|NZ_JABEOV010000015.1_cds_WP_082795027.1_1381	1219049.SP5_043_00350	5.4e-65	253.8	Sphingomonadales	MA20_36760												Bacteria	1RHYM@1224,2K4H5@204457,2UBU9@28211,COG2913@1,COG2913@2	NA|NA|NA	J	Small protein A (tmRNA-binding)
lcl|NZ_JABEOV010000015.1_cds_WP_061780220.1_1382	1219049.SP5_043_00340	1e-77	296.2	Sphingomonadales				ko:K17662					ko00000,ko03029				Bacteria	1N12T@1224,2K5B4@204457,2UCES@28211,COG5452@1,COG5452@2	NA|NA|NA	S	Ubiquinol-cytochrome C chaperone
lcl|NZ_JABEOV010000015.1_cds_WP_061780221.1_1383	1219049.SP5_043_00330	4.5e-86	323.9	Sphingomonadales	yceD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464		ko:K07040					ko00000				Bacteria	1N7C2@1224,2K4K6@204457,2UC4J@28211,COG1399@1,COG1399@2	NA|NA|NA	S	Uncharacterized ACR, COG1399
lcl|NZ_JABEOV010000015.1_cds_WP_061780222.1_1384	1007104.SUS17_2142	1e-85	322.8	Sphingomonadales	sixA			ko:K08296					ko00000,ko01000				Bacteria	1N0FX@1224,2K4JB@204457,2UBYD@28211,COG2062@1,COG2062@2	NA|NA|NA	T	phosphohistidine phosphatase
